district,mandal,village,lat,long,date,value
KAMAREDDY,Naga_Reddipet,BOMMADEVPALLY ,77.9,18.47,01/02/23,1.84
KAMAREDDY,Naga_Reddipet,BOPPASPALLY ,77.84,18.49,01/02/23,4.7
KAMAREDDY,Naga_Reddipet,MIRZAPUR ,77.84,18.45,01/02/23,5.5
KAMAREDDY,Nizamsagar,BURGUL ,77.94,18.26,01/02/23,3.41
KAMAREDDY,Nizamsagar,NARVA ,77.97,18.26,01/02/23,1.18
KAMAREDDY,Nizamsagar,VELGANOOR ,77.87,18.2,01/02/23,15.28
KAMAREDDY,Pedda Kodapgal,CHILLARGI ,77.83,18.29,01/02/23,13.58
KAMAREDDY,Pedda Kodapgal,GODMAGAON ,77.76,18.23,01/02/23,13.22
KAMAREDDY,Pedda Kodapgal,KURTHI / RAMPUR,77.88,18.3,01/02/23,8.34
KAMAREDDY,Pedda Kodapgal,NAGAMPALLY ,77.85,18.25,01/02/23,9.99
KAMAREDDY,Pedda Kodapgal,PITLAM ,77.84,18.23,01/02/23,11.01
KAMAREDDY,Rajampet,SIDDAPOOR ,78.24,18.17,01/02/23,17.18
KAMAREDDY,Ramareddy,DEVANPALLE ,78.44,18.33,01/02/23,10.02
KAMAREDDY,Sadasivanagar,PADMAJI WADA ,78.24,18.43,01/02/23,14.31
KAMAREDDY,Sadasivanagar,UTNOOR ,78.19,18.44,01/02/23,9.87
KAMAREDDY,Tadwai,KANKAL,78.22,18.34,01/02/23,28.52
KAMAREDDY,Yellareddy,THIMMAREDDY ,78,18.24,01/02/23,15.1
KAMAREDDY,Yellareddy,YELLAREDDY ,78.01,18.2,01/02/23,11.57
KARIMNAGAR,Chigurumamidi,Bommanapalli,79.23,18.21,01/02/23,
KARIMNAGAR,Chigurumamidi,Chigurumamidi,79.15,18.26,01/02/23,7.05
KARIMNAGAR,Chigurumamidi,Ramancha,79.2,18.24,01/02/23,10.44
KARIMNAGAR,Choppadandi,Rukmapur,79.15,18.53,01/02/23,12.8
KARIMNAGAR,Ellandakunta,Illanthukunta ,79.51,18.3,01/02/23,
KARIMNAGAR,Gangadhara,Burugupally,79.03,18.64,01/02/23,8.58
KARIMNAGAR,Gangadhara,Gangadhara,79.01,18.58,01/02/23,23.53
KARIMNAGAR,Gannervaram,Mylaram,79.078,18.368,01/02/23,7.17
KARIMNAGAR,Huzurabad,Huzurabad,79.41,18.19,01/02/23,5.45
KARIMNAGAR,Jammikunta,Vavilala,79.55,18.4,01/02/23,3.1
KARIMNAGAR,Karimnagar (Rural-I),Nagnur,79.14,18.5,01/02/23,3
KARIMNAGAR,Karimnagar,Karimnagar,79.13,18.44,01/02/23,7.4
KARIMNAGAR,Shankarapatnam,Thadikal,79.29,18.31,01/02/23,4.85
KARIMNAGAR,Manakondur,Laxmipur,79.29,18.45,01/02/23,2
KARIMNAGAR,Ramadugu,Gundi,79.09,18.62,01/02/23,7.82
KARIMNAGAR,V_Saidapur,Saidapur,79.31,18.21,01/02/23,5.15
KARIMNAGAR,Thimmapur,Alugunur,79.15,18.4,01/02/23,4.68
KARIMNAGAR,Thimmapur,Nedunur,79.14,18.31,01/02/23,9.85
KARIMNAGAR,Veenavanka,Veenavanka,79.42,18.35,01/02/23,3.35
KHAMMAM,Bonakal,Mustikunta,80.22,17.04,01/02/23,1.65
KHAMMAM,Bonakal,Pedabeeravalli,80.3,17.05,01/02/23,1.04
KHAMMAM,Chinthakani,Pandillapalli,80.18,17.15,01/02/23,2.38
KHAMMAM,Enkuru,Enkoor,80.44,17.33,01/02/23,7.24
KHAMMAM,Enkuru,Timmaraopeta,80.37,17.37,01/02/23,2.52
KHAMMAM,Kalluru,Kallur,80.55,17.21,01/02/23,2.9
KHAMMAM,Kamepalle,Kothalingala,80.24,17.43,01/02/23,7.9
KHAMMAM,Kamepalle,Ootkuru,80.3,17.46,01/02/23,8.31
KHAMMAM,Khammam_Rural,Theerthala,80.14,17.37,01/02/23,3.05
KHAMMAM,Khammam_Rural,M.V.Palem,80.1,17.3,01/02/23,4.19
KHAMMAM,Khammam_Urban,Khammam I,80.13,17.23,01/02/23,0.96
KHAMMAM,Khammam_Urban,Khammam-II,80.14,17.25,01/02/23,1.59
KHAMMAM,Konijerla,Gubbagurthi,80.36,17.28,01/02/23,2.36
KHAMMAM,Konijerla,Konijerla,80.29,17.22,01/02/23,2.06
KHAMMAM,Kusumanchi,Jakkapally,79.97,17.14,01/02/23,1.88
KHAMMAM,Kusumanchi,Kusumanchi,79.96,17.22,01/02/23,9.85
KHAMMAM,Madhira,Madhira,80.37,16.92,01/02/23,6.05
KHAMMAM,Madhira,Nidhanapuram,80.42,16.92,01/02/23,8.3
KHAMMAM,Mudigonda,Banapuram,80.12,17.06,01/02/23,0.45
KHAMMAM,Mudigonda,Mudigonda,80.1,17.19,01/02/23,2.35
KHAMMAM,Nelakondapalle,Bodulabanda,80.02,17.09,01/02/23,2.42
KHAMMAM,Nelakondapalle,Buddaram,80.06,17.02,01/02/23,2.9
KHAMMAM,Penuballi,Lankapalli,80.74,17.2,01/02/23,10.65
KHAMMAM,Penuballi,Lingagudem,80.66,17.26,01/02/23,
KHAMMAM,Penuballi,Penuballi,80.67,17.21,01/02/23,3.45
KHAMMAM,Penuballi,Tallapenta,80.62,17.23,01/02/23,2.73
KHAMMAM,Raghunadhapalem,Erlapudi,80.27,17.32,01/02/23,9.2
