SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
7037,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,22-07-2024 02:30,4.4
7038,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,22-07-2024 05:30,2.6
7039,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-07-2024 05:30,6.2
7040,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-07-2024 08:30,7.6
7041,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-07-2024 11:30,2
7042,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-07-2024 20:30,2.2
7043,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-07-2024 23:30,1.2
7044,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-07-2024 02:30,2.6
7045,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-07-2024 05:30,6.6
7046,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-07-2024 08:30,1.8
7047,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-07-2024 11:30,3.2
7048,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-07-2024 14:30,2.4
7049,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,26-07-2024 17:30,1.2
7050,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,26-07-2024 20:30,0.4
7051,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,27-07-2024 05:30,2.6
7052,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,27-07-2024 11:30,9.2
7053,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,27-07-2024 17:30,1.6
7054,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,27-07-2024 20:30,1.8
7055,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,27-07-2024 23:30,0.8
7056,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,29-07-2024 17:30,8.6
7057,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-08-2024 05:30,20.2
7058,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-08-2024 20:30,4.2
7059,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,02-08-2024 20:30,2.2
7060,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,04-08-2024 05:30,4.2
7061,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,04-08-2024 20:30,29.2
7062,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,06-08-2024 17:30,36.2
7063,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,07-08-2024 08:30,38.2
7064,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,07-08-2024 11:30,10.2
7065,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,07-08-2024 17:30,2.4
7066,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,07-08-2024 20:30,10.4
7067,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,07-08-2024 23:30,3.4
7068,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,16-08-2024 17:30,4.6
7069,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,16-08-2024 20:30,7.4
7070,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,17-08-2024 08:30,6.2
7071,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,19-08-2024 14:30,6.4
7072,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,19-08-2024 17:30,13.8
7073,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-08-2024 20:30,19.2
7074,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,23-08-2024 17:30,2.4
7075,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,23-08-2024 23:30,15.4
7076,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-08-2024 02:30,3.2
7077,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-08-2024 08:30,39.8
7078,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-08-2024 17:30,5
7079,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-08-2024 20:30,6.8
7080,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-08-2024 23:30,3.4
7081,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,30-08-2024 08:30,12.4
7082,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,30-08-2024 11:30,1.2
7083,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,31-08-2024 05:30,2.4
7084,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,31-08-2024 20:30,7.2
7085,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,31-08-2024 23:30,12.6
7086,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-09-2024 02:30,8.2
7087,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-09-2024 08:30,19.4
7088,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-09-2024 11:30,30.2
7089,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-09-2024 14:30,18.6
7090,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-09-2024 17:30,11.6
7091,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-09-2024 20:30,20.4
7092,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-09-2024 23:30,21.4
7093,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,02-09-2024 02:30,4.2
7094,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,02-09-2024 05:30,8.2
7095,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,02-09-2024 08:30,4.2
7096,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,02-09-2024 11:30,15.4
7097,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,02-09-2024 14:30,6
7098,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,03-09-2024 14:30,4
7099,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,03-09-2024 17:30,1.2
7100,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,03-09-2024 20:30,1.8
7101,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,04-09-2024 02:30,12.8
7102,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,04-09-2024 05:30,8.2
7103,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,04-09-2024 08:30,10
7104,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,06-09-2024 20:30,2.8
7105,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,08-09-2024 02:30,10.2
7106,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,08-09-2024 05:30,4.2
7107,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,20-09-2024 20:30,1.2
7108,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-09-2024 08:30,1.2
7109,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-09-2024 14:30,21
7110,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-09-2024 05:30,18.2
7111,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-09-2024 23:30,2.4
7112,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,04-10-2024 20:30,6.4
7113,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,20-10-2024 20:30,8.4
7114,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-10-2024 14:30,12.2
7115,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-10-2024 20:30,10.2
7116,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,04-04-2025 08:30,0.4
7117,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,10-04-2025 08:30,1.4
7118,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,27-04-2025 08:30,8.6
7119,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,07-05-2025 08:30,0.6
7120,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,08-05-2025 08:30,1.8
7121,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,11-05-2025 08:30,10.4
7122,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-05-2025 08:30,78.2
7123,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-05-2025 17:30,15.8
7124,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,22-05-2025 08:30,35.6
7125,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,22-05-2025 17:30,30.8
7126,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,23-05-2025 08:30,5.2
7127,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,23-05-2025 17:30,3.6
7128,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-05-2025 02:30,0.8
7129,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-05-2025 08:30,9.8
7130,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-05-2025 14:30,8.6
7131,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,09-06-2025 02:30,8.2
7132,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,10-06-2025 08:30,4.6
7133,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,11-06-2025 05:30,10.6
7134,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,12-06-2025 08:30,56.2
7135,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,12-06-2025 17:30,20.4
7136,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,19-06-2025 20:30,6.2
7137,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-06-2025 05:30,3.8
7138,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-06-2025 17:30,2.6
7139,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,25-06-2025 20:30,2.2
7140,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,26-06-2025 08:30,26.6
7141,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,26-06-2025 14:30,2.2
7142,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,26-06-2025 17:30,2.8
7143,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,29-06-2025 20:30,2.4
7144,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-07-2025 17:30,6.2
7145,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-07-2025 20:30,1.4
7146,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,01-07-2025 23:30,6.4
7147,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,02-07-2025 02:30,2.4
7148,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,02-07-2025 05:30,2.6
7149,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,02-07-2025 23:30,2.6
7150,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,03-07-2025 20:30,3.8
7151,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,06-07-2025 17:30,1.8
7152,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,06-07-2025 20:30,4.8
7153,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,09-07-2025 14:30,1.2
7154,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,09-07-2025 17:30,0.8
7155,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,09-07-2025 20:30,2.4
7156,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,10-07-2025 05:30,3.2
7157,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-07-2025 20:30,2.6
7158,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,21-07-2025 23:30,1.4
7159,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,22-07-2025 23:30,1.2
7160,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,23-07-2025 05:30,2.2
7161,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,23-07-2025 20:30,5.4
7162,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,23-07-2025 23:30,2.6
7163,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-07-2025 02:30,2.4
7164,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-07-2025 05:30,4.4
7165,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-07-2025 08:30,2.8
7166,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,24-07-2025 23:30,1.6
7167,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,27-07-2025 08:30,1.2
7168,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,29-07-2025 20:30,1.2
7169,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,30-07-2025 14:30,1.2
7170,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,06-08-2025 14:30,16
7171,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,08-08-2025 02:30,4.2
7172,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,08-08-2025 08:30,15.6
7173,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,09-08-2025 17:30,10.6
7174,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,13-08-2025 08:30,13.6
7175,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,13-08-2025 11:30,3
7176,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,14-08-2025 08:30,0.8
7177,Gandlapet,CWC,36,Telangana,516,NIZAMABAD,MORTHAD,-,-,Godavari,Godavari,Peddavagu,-,-,Peddavagu,18.82111111,78.43805556,16-08-2025 08:30,5.4
